file,gt,angry_before,disgust_before,fear_before,happy_before,sadness_before,surprise_before,neutral_before,dominant_emotion_before,angry_after,disgust_after,fear_after,happy_after,sadness_after,surprise_after,neutral_after,dominant_emotion_after
angry\angry_2047.jpg,angry,0.8233,0.173,0.0001,0.0,0.0029,0.0001,0.0007,angry,0.9812,0.0165,0.0004,0.0001,0.0012,0.0002,0.0004,angry
angry\angry_2203.jpg,angry,0.7021,0.0001,0.0254,0.001,0.0025,0.2487,0.0201,angry,0.0547,0.0,0.0057,0.001,0.0003,0.932,0.0063,surprise
angry\angry_2206.jpg,angry,0.947,0.0,0.0003,0.0001,0.0086,0.0012,0.0428,angry,0.8718,0.0,0.0002,0.0013,0.0064,0.0029,0.1173,angry
angry\angry_2228.jpg,angry,0.9551,0.0304,0.0009,0.0009,0.0062,0.0012,0.0053,angry,0.7328,0.2489,0.0022,0.0014,0.0095,0.0014,0.0039,angry
angry\angry_2295.jpg,angry,0.868,0.1312,0.0003,0.0001,0.0003,0.0,0.0001,angry,0.9824,0.0169,0.0001,0.0001,0.0003,0.0,0.0001,angry
angry\angry_2333.jpg,angry,0.9787,0.0001,0.0027,0.0,0.0052,0.0006,0.0127,angry,0.9735,0.0,0.0014,0.0,0.0124,0.0002,0.0124,angry
angry\angry_2340.jpg,angry,0.5689,0.0006,0.0034,0.0011,0.1363,0.0686,0.2212,angry,0.5682,0.0018,0.0076,0.0004,0.3674,0.0072,0.0474,angry
angry\angry_2463.jpg,angry,0.8196,0.0019,0.0236,0.0,0.0827,0.0076,0.0646,angry,0.8976,0.0,0.0016,0.0,0.0746,0.0004,0.0258,angry
angry\angry_2496.jpg,angry,0.5898,0.0001,0.012,0.0009,0.0015,0.3757,0.0199,angry,0.534,0.0001,0.0013,0.0003,0.0003,0.4529,0.0111,angry
angry\angry_2843.jpg,angry,0.8048,0.0007,0.0481,0.018,0.0022,0.121,0.0052,angry,0.8664,0.008,0.0543,0.0175,0.006,0.0438,0.0041,angry
angry\angry_2861.jpg,angry,0.9578,0.0001,0.0001,0.0001,0.032,0.0002,0.0098,angry,0.5106,0.0004,0.0001,0.0009,0.4793,0.0,0.0087,angry
angry\angry_2866.jpg,angry,0.557,0.0058,0.088,0.0002,0.3467,0.0013,0.0009,angry,0.882,0.0006,0.0249,0.0001,0.0913,0.0007,0.0004,angry
angry\angry_2916.jpg,angry,0.6388,0.2965,0.0006,0.0002,0.027,0.0027,0.0342,angry,0.4378,0.0118,0.005,0.0008,0.2785,0.0216,0.2445,angry
angry\angry_3147.jpg,angry,0.8518,0.0723,0.0476,0.0181,0.0005,0.0084,0.0012,angry,0.877,0.0128,0.0603,0.0145,0.0041,0.0278,0.0035,angry
angry\angry_3155.jpg,angry,0.8123,0.0,0.001,0.0003,0.0348,0.0214,0.13,angry,0.8423,0.0003,0.0009,0.0002,0.0367,0.023,0.0968,angry
angry\angry_3227.jpg,angry,0.6741,0.2958,0.0011,0.0001,0.0232,0.0003,0.0054,angry,0.1972,0.7741,0.0008,0.0001,0.0256,0.0001,0.0022,disgust
angry\angry_3232.jpg,angry,0.9008,0.0002,0.0092,0.0002,0.0356,0.0269,0.0272,angry,0.7826,0.0003,0.0034,0.0003,0.1564,0.0033,0.0538,angry
angry\angry_3315.jpg,angry,0.8448,0.0003,0.0083,0.0001,0.1139,0.0164,0.0163,angry,0.936,0.0002,0.0009,0.0,0.0588,0.0006,0.0035,angry
angry\angry_3331.jpg,angry,0.8638,0.01,0.0023,0.0039,0.007,0.0786,0.0344,angry,0.7178,0.0128,0.0079,0.0053,0.1008,0.0325,0.1228,angry
angry\angry_3351.jpg,angry,0.9493,0.0,0.0004,0.0001,0.033,0.0,0.0172,angry,0.6033,0.0,0.0039,0.0036,0.0636,0.0004,0.3251,angry
angry\angry_3377.jpg,angry,0.9588,0.0004,0.0085,0.0005,0.0001,0.0311,0.0006,angry,0.3952,0.0004,0.0023,0.0171,0.0002,0.5743,0.0104,surprise
angry\angry_6897.jpg,angry,0.8975,0.0003,0.0128,0.0011,0.0007,0.079,0.0086,angry,0.9694,0.0016,0.001,0.0019,0.0013,0.0049,0.0199,angry
angry\angry_7010.jpg,angry,0.9998,0.0,0.0,0.0,0.0001,0.0,0.0001,angry,0.9994,0.0,0.0,0.0,0.0003,0.0,0.0003,angry
angry\angry_7014.jpg,angry,0.6045,0.0228,0.0189,0.3378,0.0022,0.0078,0.006,angry,0.9909,0.0014,0.0052,0.0005,0.0006,0.0012,0.0003,angry
angry\angry_7048.jpg,angry,0.9994,0.0,0.0002,0.0003,0.0,0.0001,0.0,angry,0.9991,0.0,0.0008,0.0,0.0,0.0,0.0,angry
angry\angry_7095.jpg,angry,0.9553,0.0,0.0,0.0,0.0167,0.0,0.028,angry,0.8334,0.0,0.0001,0.0,0.0567,0.0001,0.1098,angry
angry\angry_7175.jpg,angry,0.9558,0.0004,0.0288,0.0067,0.0001,0.008,0.0003,angry,0.9802,0.0002,0.0145,0.001,0.0012,0.0025,0.0004,angry
angry\angry_7274.jpg,angry,0.9872,0.0048,0.0009,0.0052,0.0007,0.001,0.0003,angry,0.9974,0.0003,0.0017,0.0001,0.0003,0.0002,0.0,angry
angry\angry_7397.jpg,angry,0.9059,0.009,0.0009,0.0021,0.0056,0.0648,0.0117,angry,0.9371,0.0513,0.004,0.0007,0.0025,0.0017,0.0027,angry
angry\angry_7401.jpg,angry,0.9858,0.0003,0.005,0.0006,0.0022,0.0035,0.0025,angry,0.9841,0.0018,0.0031,0.0007,0.0045,0.0023,0.0034,angry
angry\angry_7412.jpg,angry,0.9995,0.0,0.0,0.0,0.0001,0.0,0.0004,angry,0.9917,0.0,0.0,0.0001,0.0011,0.0001,0.0071,angry
angry\angry_7444.jpg,angry,0.9586,0.0019,0.009,0.0096,0.0136,0.0016,0.0056,angry,0.9989,0.0003,0.0001,0.0003,0.0002,0.0,0.0001,angry
angry\angry_7445.jpg,angry,0.7236,0.2756,0.0002,0.0003,0.0001,0.0001,0.0001,angry,0.7978,0.2013,0.0002,0.0004,0.0002,0.0,0.0001,angry
angry\angry_7446.jpg,angry,0.9691,0.0009,0.0003,0.0024,0.0014,0.0012,0.0248,angry,0.9222,0.0004,0.0002,0.0003,0.0034,0.0002,0.0733,angry
angry\angry_7468.jpg,angry,0.8231,0.0338,0.0004,0.1105,0.0073,0.0072,0.0177,angry,0.9961,0.0011,0.0004,0.0003,0.0014,0.0001,0.0005,angry
angry\angry_7497.jpg,angry,0.9647,0.0213,0.0027,0.0041,0.0031,0.0004,0.0037,angry,0.9921,0.0019,0.0015,0.0003,0.0013,0.0001,0.0027,angry
angry\angry_7598.jpg,angry,0.953,0.0001,0.0017,0.0077,0.0024,0.0014,0.0338,angry,0.9679,0.0,0.0027,0.0039,0.0018,0.0002,0.0235,angry
angry\angry_7627.jpg,angry,0.9978,0.0009,0.0006,0.0,0.0003,0.0004,0.0001,angry,0.9972,0.0013,0.0008,0.0001,0.0004,0.0001,0.0001,angry
angry\angry_7641.jpg,angry,0.9832,0.0011,0.0017,0.0001,0.0038,0.0006,0.0096,angry,0.9047,0.0142,0.0117,0.0005,0.0424,0.003,0.0233,angry
angry\angry_7648.jpg,angry,0.9989,0.0,0.0003,0.0002,0.0,0.0004,0.0,angry,0.9996,0.0,0.0002,0.0,0.0,0.0002,0.0,angry
disgust\disgust_0062.jpg,disgust,0.0286,0.8101,0.0095,0.0573,0.0227,0.0465,0.0254,disgust,0.2119,0.4321,0.0114,0.2282,0.007,0.0515,0.0579,disgust
disgust\disgust_0066.jpg,disgust,0.1408,0.6073,0.0258,0.025,0.0132,0.134,0.0539,disgust,0.4646,0.0093,0.0117,0.0179,0.0112,0.417,0.0684,angry
disgust\disgust_0086.jpg,disgust,0.0225,0.9431,0.0112,0.0004,0.0128,0.0031,0.0069,disgust,0.9058,0.0306,0.0049,0.0002,0.0486,0.0015,0.0084,angry
disgust\disgust_0133.jpg,disgust,0.0688,0.9311,0.0001,0.0,0.0,0.0,0.0,disgust,0.546,0.4426,0.0093,0.0003,0.0012,0.0003,0.0004,angry
disgust\disgust_0139.jpg,disgust,0.0006,0.9989,0.0,0.0003,0.0,0.0,0.0001,disgust,0.0024,0.979,0.0001,0.0071,0.0081,0.0008,0.0025,disgust
disgust\disgust_0187.jpg,disgust,0.3124,0.5555,0.0196,0.002,0.057,0.0369,0.0167,disgust,0.7487,0.0087,0.0297,0.0001,0.0881,0.0945,0.0302,angry
disgust\disgust_0200.jpg,disgust,0.0024,0.9933,0.003,0.0002,0.0005,0.0005,0.0002,disgust,0.4677,0.5161,0.0113,0.0005,0.0026,0.001,0.0007,disgust
disgust\disgust_0219.jpg,disgust,0.0122,0.4087,0.0068,0.0023,0.319,0.1642,0.0867,disgust,0.142,0.0094,0.0002,0.0003,0.3019,0.0921,0.4541,neutral
disgust\disgust_0229.jpg,disgust,0.0003,0.9989,0.0001,0.0005,0.0002,0.0,0.0,disgust,0.0943,0.8702,0.0288,0.002,0.0044,0.0001,0.0002,disgust
disgust\disgust_0264.jpg,disgust,0.0296,0.839,0.0999,0.0031,0.0024,0.0179,0.0079,disgust,0.9442,0.0335,0.0163,0.0009,0.0003,0.004,0.0007,angry
disgust\disgust_0339.jpg,disgust,0.0273,0.9682,0.0001,0.0,0.001,0.0006,0.0028,disgust,0.6687,0.2249,0.0011,0.0026,0.016,0.0205,0.0662,angry
disgust\disgust_0376.jpg,disgust,0.0004,0.9981,0.0005,0.0002,0.0003,0.0002,0.0002,disgust,0.0025,0.9959,0.0012,0.0002,0.0001,0.0002,0.0001,disgust
disgust\disgust_0432.jpg,disgust,0.0038,0.9636,0.0002,0.0001,0.0242,0.0011,0.007,disgust,0.0108,0.9696,0.0002,0.0012,0.0096,0.0011,0.0074,disgust
disgust\disgust_0459.jpg,disgust,0.0075,0.6809,0.0007,0.3057,0.0006,0.001,0.0036,disgust,0.0983,0.7024,0.0009,0.1907,0.0041,0.0013,0.0023,disgust
disgust\disgust_0510.jpg,disgust,0.0078,0.9831,0.0004,0.0,0.0062,0.0004,0.002,disgust,0.0036,0.9954,0.0,0.0,0.0005,0.0002,0.0004,disgust
disgust\disgust_0514.jpg,disgust,0.0013,0.998,0.0,0.0,0.0006,0.0,0.0001,disgust,0.0627,0.9088,0.0009,0.0006,0.016,0.0068,0.0042,disgust
disgust\disgust_0520.jpg,disgust,0.0048,0.99,0.001,0.0008,0.0009,0.0006,0.0018,disgust,0.0133,0.9328,0.0299,0.0038,0.0019,0.0149,0.0034,disgust
disgust\disgust_0547.jpg,disgust,0.0774,0.6342,0.0001,0.0225,0.0162,0.001,0.2487,disgust,0.0056,0.0001,0.0,0.0014,0.0223,0.0025,0.968,neutral
disgust\disgust_0566.jpg,disgust,0.0006,0.9965,0.0016,0.0002,0.0003,0.0005,0.0003,disgust,0.0024,0.996,0.001,0.0003,0.0001,0.0002,0.0001,disgust
disgust\disgust_0604.jpg,disgust,0.0007,0.966,0.0,0.0006,0.031,0.0,0.0016,disgust,0.0363,0.0323,0.0001,0.0008,0.9088,0.0001,0.0216,sad
disgust\disgust_0618.jpg,disgust,0.0003,0.9983,0.0005,0.0,0.0004,0.0005,0.0,disgust,0.9604,0.0362,0.0029,0.0,0.0002,0.0002,0.0001,angry
disgust\disgust_0681.jpg,disgust,0.0424,0.7862,0.0169,0.1441,0.0044,0.0048,0.0012,disgust,0.4091,0.432,0.0213,0.1091,0.0117,0.0113,0.0054,disgust
disgust\disgust_0687.jpg,disgust,0.0006,0.9967,0.0019,0.0002,0.0002,0.0003,0.0002,disgust,0.0064,0.9919,0.0013,0.0001,0.0,0.0001,0.0,disgust
disgust\disgust_0696.jpg,disgust,0.0005,0.9927,0.0024,0.0005,0.0014,0.0016,0.0009,disgust,0.0087,0.9858,0.0046,0.0003,0.0001,0.0004,0.0001,disgust
disgust\disgust_0707.jpg,disgust,0.0027,0.9847,0.0061,0.0005,0.0006,0.0049,0.0006,disgust,0.123,0.7218,0.0799,0.0113,0.0036,0.0549,0.0055,disgust
disgust\disgust_0734.jpg,disgust,0.2433,0.6803,0.0098,0.0075,0.0032,0.0329,0.0229,disgust,0.4707,0.4816,0.0215,0.0028,0.0011,0.0206,0.0017,disgust
disgust\disgust_0748.jpg,disgust,0.0005,0.9971,0.0,0.0,0.0022,0.0,0.0001,disgust,0.3473,0.4492,0.0043,0.0035,0.1739,0.0112,0.0106,disgust
disgust\disgust_0772.jpg,disgust,0.0486,0.4278,0.0027,0.2608,0.0139,0.0486,0.1976,disgust,0.0882,0.0612,0.0061,0.019,0.0328,0.0958,0.6969,neutral
disgust\disgust_0814.jpg,disgust,0.0083,0.9901,0.0,0.0007,0.0007,0.0,0.0001,disgust,0.0147,0.9826,0.0003,0.0021,0.0003,0.0,0.0,disgust
disgust\disgust_0834.jpg,disgust,0.2768,0.5891,0.0587,0.0002,0.0721,0.0019,0.0013,disgust,0.4072,0.5125,0.0769,0.0,0.0025,0.0008,0.0002,disgust
disgust\disgust_0857.jpg,disgust,0.1111,0.7358,0.0006,0.0008,0.1099,0.0014,0.0403,disgust,0.8175,0.0062,0.0005,0.0003,0.0625,0.001,0.1121,angry
disgust\disgust_0883.jpg,disgust,0.0049,0.9039,0.0002,0.0005,0.0259,0.002,0.0626,disgust,0.0168,0.2667,0.0028,0.0006,0.3499,0.0851,0.2781,sad
disgust\disgust_0891.jpg,disgust,0.0029,0.9968,0.0,0.0001,0.0001,0.0,0.0001,disgust,0.0083,0.9915,0.0,0.0,0.0001,0.0,0.0001,disgust
disgust\disgust_0932.jpg,disgust,0.0016,0.9842,0.0069,0.0001,0.0021,0.0043,0.0008,disgust,0.0832,0.9092,0.0018,0.0003,0.0034,0.001,0.0011,disgust
disgust\disgust_0971.jpg,disgust,0.145,0.8289,0.0003,0.0001,0.0197,0.0001,0.0059,disgust,0.741,0.2398,0.0011,0.0001,0.0158,0.0001,0.0021,angry
disgust\disgust_0981.jpg,disgust,0.0004,0.9984,0.0005,0.0001,0.0003,0.0003,0.0001,disgust,0.0051,0.9786,0.0143,0.0002,0.0006,0.0009,0.0003,disgust
disgust\disgust_0998.jpg,disgust,0.3535,0.6382,0.0002,0.0013,0.001,0.001,0.0047,disgust,0.6854,0.3104,0.0001,0.0005,0.0012,0.0002,0.0023,angry
disgust\disgust_1000.jpg,disgust,0.0034,0.9942,0.0,0.0005,0.0018,0.0,0.0001,disgust,0.0184,0.9774,0.0005,0.0032,0.0004,0.0001,0.0001,disgust
disgust\disgust_1011.jpg,disgust,0.3409,0.627,0.0003,0.0029,0.0018,0.0006,0.0265,disgust,0.916,0.0437,0.002,0.0015,0.0166,0.0008,0.0195,angry
disgust\disgust_1054.jpg,disgust,0.1362,0.6135,0.0243,0.0005,0.1774,0.0045,0.0437,disgust,0.7239,0.1331,0.0398,0.0002,0.0798,0.0127,0.0105,angry
disgust\disgust_1081.jpg,disgust,0.0006,0.9965,0.0016,0.0002,0.0003,0.0005,0.0003,disgust,0.0024,0.996,0.001,0.0003,0.0001,0.0002,0.0001,disgust
disgust\disgust_1086.jpg,disgust,0.2,0.406,0.0143,0.001,0.3092,0.0059,0.0636,disgust,0.0032,0.0022,0.0064,0.0004,0.1894,0.2377,0.5607,neutral
disgust\disgust_1123.jpg,disgust,0.049,0.9422,0.0021,0.0007,0.0049,0.0004,0.0007,disgust,0.0916,0.0379,0.0488,0.6939,0.0422,0.0839,0.0016,happy
disgust\disgust_1126.jpg,disgust,0.134,0.8519,0.0005,0.0043,0.0019,0.0022,0.0051,disgust,0.947,0.0438,0.0021,0.002,0.0003,0.0036,0.0012,angry
disgust\disgust_1158.jpg,disgust,0.0379,0.8715,0.0595,0.0021,0.0078,0.0097,0.0114,disgust,0.6329,0.0627,0.1805,0.001,0.0498,0.0415,0.0316,angry
disgust\disgust_1177.jpg,disgust,0.1261,0.8391,0.0013,0.0046,0.0103,0.0081,0.0105,disgust,0.8706,0.0541,0.0032,0.001,0.0174,0.0416,0.012,angry
disgust\disgust_1209.jpg,disgust,0.0051,0.9937,0.0002,0.0,0.0008,0.0,0.0001,disgust,0.0537,0.9397,0.0015,0.0,0.0048,0.0001,0.0002,disgust
disgust\disgust_1247.jpg,disgust,0.001,0.9952,0.0027,0.0002,0.0001,0.0007,0.0001,disgust,0.0957,0.8872,0.0122,0.0008,0.0012,0.0022,0.0006,disgust
disgust\disgust_1258.jpg,disgust,0.049,0.9422,0.0021,0.0007,0.0049,0.0004,0.0007,disgust,0.0916,0.0379,0.0488,0.6939,0.0422,0.0839,0.0016,happy
disgust\disgust_1311.jpg,disgust,0.0065,0.9831,0.0001,0.0068,0.0027,0.0001,0.0007,disgust,0.0064,0.7799,0.0005,0.1798,0.0238,0.0001,0.0095,disgust
disgust\disgust_1319.jpg,disgust,0.0951,0.8887,0.0059,0.0008,0.002,0.0059,0.0016,disgust,0.9825,0.0041,0.0002,0.0002,0.0019,0.0006,0.0105,angry
disgust\disgust_1332.jpg,disgust,0.3063,0.6922,0.0001,0.0001,0.0009,0.0,0.0004,disgust,0.9244,0.0748,0.0001,0.0,0.0006,0.0,0.0001,angry
disgust\disgust_1375.jpg,disgust,0.0056,0.8437,0.0004,0.1476,0.0003,0.0004,0.002,disgust,0.0937,0.8567,0.0006,0.0463,0.0017,0.0004,0.0006,disgust
disgust\disgust_1484.jpg,disgust,0.1627,0.3719,0.0022,0.2565,0.0384,0.0126,0.1557,disgust,0.089,0.0664,0.0013,0.1136,0.4881,0.002,0.2397,sad
disgust\disgust_1500.jpg,disgust,0.0017,0.9938,0.0028,0.0002,0.0006,0.0007,0.0003,disgust,0.0273,0.9662,0.0042,0.0003,0.0013,0.0004,0.0003,disgust
disgust\disgust_1543.jpg,disgust,0.0012,0.9977,0.0003,0.0004,0.0002,0.0001,0.0001,disgust,0.7642,0.1305,0.0907,0.0066,0.0058,0.0018,0.0003,angry
disgust\disgust_1578.jpg,disgust,0.0015,0.9959,0.0007,0.0,0.0012,0.0002,0.0004,disgust,0.0521,0.8832,0.0035,0.0003,0.0483,0.001,0.0116,disgust
disgust\disgust_1585.jpg,disgust,0.1322,0.8488,0.0029,0.0002,0.0135,0.0008,0.0015,disgust,0.7824,0.0741,0.0421,0.0005,0.0849,0.0056,0.0104,angry
disgust\disgust_1593.jpg,disgust,0.0589,0.4646,0.4124,0.0021,0.0012,0.0597,0.0011,disgust,0.3101,0.1901,0.4252,0.0011,0.0051,0.0609,0.0074,fear
disgust\disgust_1603.jpg,disgust,0.0342,0.958,0.0003,0.0015,0.002,0.0003,0.0037,disgust,0.167,0.7868,0.0029,0.0145,0.0119,0.0031,0.0138,disgust
disgust\disgust_1613.jpg,disgust,0.0003,0.9996,0.0,0.0,0.0,0.0,0.0,disgust,0.2729,0.7248,0.0018,0.0,0.0003,0.0001,0.0001,disgust
disgust\disgust_1668.jpg,disgust,0.0031,0.9918,0.003,0.0002,0.0007,0.0007,0.0005,disgust,0.0287,0.9582,0.0104,0.0003,0.0012,0.0009,0.0003,disgust
disgust\disgust_1713.jpg,disgust,0.0028,0.9968,0.0,0.0,0.0002,0.0,0.0002,disgust,0.6224,0.3214,0.0001,0.0011,0.033,0.0002,0.0218,angry
disgust\disgust_1715.jpg,disgust,0.3179,0.5675,0.0007,0.016,0.0321,0.0025,0.0633,disgust,0.4778,0.4864,0.0007,0.0011,0.0247,0.0005,0.0088,disgust
disgust\disgust_1737.jpg,disgust,0.2414,0.7327,0.0003,0.0016,0.016,0.0012,0.0067,disgust,0.3755,0.0124,0.0007,0.0043,0.4712,0.0051,0.1307,sad
disgust\disgust_1745.jpg,disgust,0.0144,0.9376,0.0211,0.0006,0.0121,0.0065,0.0078,disgust,0.1609,0.1101,0.2169,0.0041,0.3956,0.0681,0.0443,sad
disgust\disgust_1767.jpg,disgust,0.1136,0.7933,0.0086,0.022,0.0188,0.0198,0.0239,disgust,0.0123,0.9857,0.0006,0.0004,0.0004,0.0003,0.0002,disgust
disgust\disgust_1809.jpg,disgust,0.0024,0.7999,0.0223,0.001,0.1723,0.0006,0.0014,disgust,0.0179,0.4833,0.0215,0.0009,0.4564,0.0029,0.0172,disgust
disgust\disgust_1825.jpg,disgust,0.0078,0.9896,0.0,0.0,0.0023,0.0,0.0003,disgust,0.0005,0.9971,0.0,0.0,0.0019,0.0,0.0004,disgust
disgust\disgust_1892.jpg,disgust,0.0009,0.9932,0.0042,0.0001,0.001,0.0005,0.0002,disgust,0.0082,0.9852,0.0043,0.0001,0.0013,0.0005,0.0003,disgust
disgust\disgust_1917.jpg,disgust,0.0058,0.993,0.0002,0.0004,0.0002,0.0,0.0002,disgust,0.0169,0.9822,0.0002,0.0002,0.0004,0.0,0.0002,disgust
disgust\disgust_1930.jpg,disgust,0.3569,0.634,0.0007,0.0,0.0061,0.0002,0.0021,disgust,0.881,0.1125,0.0006,0.0,0.004,0.0005,0.0014,angry
disgust\disgust_2016.jpg,disgust,0.0028,0.9882,0.0004,0.0,0.006,0.0008,0.0019,disgust,0.0319,0.9606,0.0001,0.0,0.0026,0.0009,0.004,disgust
disgust\disgust_2046.jpg,disgust,0.0325,0.9645,0.0001,0.0,0.0024,0.0001,0.0005,disgust,0.0016,0.9963,0.0,0.0,0.0014,0.0001,0.0005,disgust
disgust\disgust_2062.jpg,disgust,0.0014,0.9939,0.0035,0.0001,0.0004,0.0006,0.0002,disgust,0.0087,0.9859,0.0038,0.0001,0.0011,0.0002,0.0001,disgust
disgust\disgust_2128.jpg,disgust,0.0502,0.8815,0.0496,0.0121,0.0029,0.0017,0.002,disgust,0.005,0.0038,0.975,0.0002,0.0154,0.0002,0.0004,fear
disgust\disgust_2134.jpg,disgust,0.0056,0.876,0.0021,0.0652,0.0457,0.0008,0.0047,disgust,0.0004,0.0147,0.0035,0.0025,0.9756,0.0002,0.0031,sad
disgust\disgust_2175.jpg,disgust,0.2844,0.69,0.0119,0.0045,0.0046,0.0027,0.0019,disgust,0.0779,0.8512,0.0444,0.0152,0.007,0.0001,0.0042,disgust
disgust\disgust_2218.jpg,disgust,0.0062,0.6429,0.0015,0.3075,0.0034,0.0035,0.0349,disgust,0.0306,0.8693,0.0031,0.0641,0.0036,0.0016,0.0278,disgust
disgust\disgust_2232.jpg,disgust,0.0039,0.8176,0.0021,0.0602,0.0006,0.0041,0.1116,disgust,0.4785,0.0378,0.0041,0.013,0.0678,0.0039,0.3948,angry
disgust\disgust_2266.jpg,disgust,0.0009,0.9989,0.0,0.0002,0.0,0.0,0.0,disgust,0.8689,0.129,0.0,0.0007,0.0004,0.0001,0.0009,angry
disgust\disgust_2285.jpg,disgust,0.0209,0.9647,0.0066,0.0,0.0065,0.0006,0.0006,disgust,0.6611,0.3355,0.0012,0.0,0.0018,0.0,0.0003,angry
disgust\disgust_2290.jpg,disgust,0.0008,0.9972,0.0007,0.0005,0.0002,0.0002,0.0003,disgust,0.0113,0.9864,0.0011,0.0003,0.0002,0.0003,0.0003,disgust
disgust\disgust_2305.jpg,disgust,0.0025,0.4283,0.0743,0.1889,0.0035,0.2969,0.0055,disgust,0.0003,0.5546,0.3904,0.0072,0.0371,0.0099,0.0006,disgust
disgust\disgust_2327.jpg,disgust,0.1386,0.8577,0.0003,0.0002,0.001,0.0003,0.0019,disgust,0.009,0.9909,0.0,0.0,0.0001,0.0,0.0001,disgust
disgust\disgust_2337.jpg,disgust,0.0004,0.9986,0.0004,0.0002,0.0001,0.0001,0.0001,disgust,0.0005,0.9986,0.0003,0.0003,0.0002,0.0,0.0001,disgust
disgust\disgust_2342.jpg,disgust,0.0007,0.9981,0.0001,0.0006,0.0003,0.0001,0.0002,disgust,0.006,0.9641,0.0001,0.0162,0.0059,0.002,0.0058,disgust
