file,gt,angry_before,disgust_before,fear_before,happy_before,sadness_before,surprise_before,neutral_before,dominant_emotion_before,angry_after,disgust_after,fear_after,happy_after,sadness_after,surprise_after,neutral_after,dominant_emotion_after
angry\angry_2340.jpg,angry,0.5689,0.0006,0.0034,0.0011,0.1363,0.0686,0.2212,angry,0.6434,0.0003,0.0029,0.0005,0.1924,0.0129,0.1476,angry
angry\angry_2496.jpg,angry,0.5898,0.0001,0.012,0.0009,0.0015,0.3757,0.0199,angry,0.2743,0.0011,0.0061,0.0005,0.0018,0.6947,0.0214,surprise
angry\angry_2782.jpg,angry,0.9896,0.0009,0.0033,0.0002,0.0021,0.0027,0.0013,angry,0.9854,0.0026,0.0068,0.0001,0.0043,0.0004,0.0004,angry
angry\angry_2843.jpg,angry,0.8048,0.0007,0.0481,0.018,0.0022,0.121,0.0052,angry,0.4577,0.0024,0.4728,0.0144,0.0162,0.0348,0.0017,fear
angry\angry_2861.jpg,angry,0.9578,0.0001,0.0001,0.0001,0.032,0.0002,0.0098,angry,0.9548,0.0,0.0,0.0001,0.0444,0.0,0.0007,angry
angry\angry_2866.jpg,angry,0.557,0.0058,0.088,0.0002,0.3467,0.0013,0.0009,angry,0.0253,0.0003,0.0264,0.0,0.9473,0.0003,0.0005,sad
angry\angry_3134.jpg,angry,0.675,0.2389,0.0008,0.0,0.0824,0.0004,0.0026,angry,0.4609,0.0456,0.0002,0.0,0.4903,0.0001,0.0029,sad
angry\angry_3147.jpg,angry,0.8518,0.0723,0.0476,0.0181,0.0005,0.0084,0.0012,angry,0.8455,0.0074,0.1153,0.0117,0.0012,0.0178,0.0011,angry
angry\angry_3155.jpg,angry,0.8123,0.0,0.001,0.0003,0.0348,0.0214,0.13,angry,0.3295,0.0,0.0017,0.0002,0.1104,0.2914,0.2668,angry
angry\angry_3227.jpg,angry,0.6741,0.2958,0.0011,0.0001,0.0232,0.0003,0.0054,angry,0.0721,0.9132,0.0005,0.0001,0.0124,0.0002,0.0015,disgust
angry\angry_3232.jpg,angry,0.9008,0.0002,0.0092,0.0002,0.0356,0.0269,0.0272,angry,0.4868,0.0002,0.011,0.0003,0.3844,0.0219,0.0954,angry
angry\angry_3245.jpg,angry,0.9859,0.0,0.001,0.0,0.0076,0.0004,0.0051,angry,0.9915,0.0002,0.0007,0.0,0.0038,0.0001,0.0038,angry
angry\angry_3315.jpg,angry,0.8448,0.0003,0.0083,0.0001,0.1139,0.0164,0.0163,angry,0.9704,0.0001,0.001,0.0,0.0262,0.0004,0.0019,angry
angry\angry_3331.jpg,angry,0.8638,0.01,0.0023,0.0039,0.007,0.0786,0.0344,angry,0.3967,0.1334,0.0165,0.0142,0.199,0.1481,0.0921,angry
angry\angry_3351.jpg,angry,0.9493,0.0,0.0004,0.0001,0.033,0.0,0.0172,angry,0.2352,0.0,0.0074,0.0073,0.1702,0.0004,0.5795,neutral
angry\angry_3377.jpg,angry,0.9588,0.0004,0.0085,0.0005,0.0001,0.0311,0.0006,angry,0.9362,0.0002,0.0028,0.0017,0.0001,0.0567,0.0022,angry
angry\angry_6771.jpg,angry,0.9653,0.0176,0.0006,0.0008,0.0036,0.0105,0.0017,angry,0.9612,0.025,0.0082,0.0002,0.001,0.004,0.0004,angry
angry\angry_6897.jpg,angry,0.8975,0.0003,0.0128,0.0011,0.0007,0.079,0.0086,angry,0.9851,0.0006,0.0005,0.0002,0.0006,0.0044,0.0087,angry
angry\angry_6983.jpg,angry,0.7863,0.0001,0.0199,0.0713,0.0005,0.1208,0.0012,angry,0.9683,0.0,0.0208,0.004,0.0001,0.0067,0.0001,angry
angry\angry_7010.jpg,angry,0.9998,0.0,0.0,0.0,0.0001,0.0,0.0001,angry,0.9983,0.0,0.0,0.0,0.0015,0.0,0.0002,angry
angry\angry_7048.jpg,angry,0.9994,0.0,0.0002,0.0003,0.0,0.0001,0.0,angry,0.9982,0.0,0.0017,0.0,0.0,0.0,0.0,angry
angry\angry_7095.jpg,angry,0.9553,0.0,0.0,0.0,0.0167,0.0,0.028,angry,0.9322,0.0,0.0,0.0,0.0235,0.0,0.0441,angry
angry\angry_7175.jpg,angry,0.9558,0.0004,0.0288,0.0067,0.0001,0.008,0.0003,angry,0.9553,0.0001,0.0354,0.002,0.0012,0.0054,0.0006,angry
angry\angry_7201.jpg,angry,0.9974,0.0001,0.0007,0.0006,0.0,0.0011,0.0,angry,0.9996,0.0,0.0001,0.0,0.0,0.0002,0.0,angry
angry\angry_7278.jpg,angry,0.9878,0.0004,0.0014,0.0097,0.0001,0.0005,0.0,angry,0.986,0.0001,0.0099,0.0028,0.0001,0.001,0.0,angry
angry\angry_7397.jpg,angry,0.9059,0.009,0.0009,0.0021,0.0056,0.0648,0.0117,angry,0.96,0.0309,0.0019,0.0003,0.0013,0.0036,0.0019,angry
angry\angry_7401.jpg,angry,0.9858,0.0003,0.005,0.0006,0.0022,0.0035,0.0025,angry,0.932,0.0022,0.0169,0.0021,0.0337,0.0063,0.0067,angry
angry\angry_7412.jpg,angry,0.9995,0.0,0.0,0.0,0.0001,0.0,0.0004,angry,0.9978,0.0,0.0,0.0,0.0003,0.0001,0.0018,angry
angry\angry_7413.jpg,angry,0.6081,0.0,0.0008,0.0015,0.0247,0.0016,0.3632,angry,0.5149,0.0,0.0002,0.0001,0.0343,0.0021,0.4484,angry
angry\angry_7444.jpg,angry,0.9586,0.0019,0.009,0.0096,0.0136,0.0016,0.0056,angry,0.9994,0.0002,0.0001,0.0002,0.0001,0.0,0.0001,angry
angry\angry_7445.jpg,angry,0.7236,0.2756,0.0002,0.0003,0.0001,0.0001,0.0001,angry,0.7044,0.2947,0.0002,0.0002,0.0004,0.0,0.0002,angry
angry\angry_7446.jpg,angry,0.9691,0.0009,0.0003,0.0024,0.0014,0.0012,0.0248,angry,0.9602,0.0002,0.0003,0.0002,0.0023,0.0013,0.0356,angry
angry\angry_7468.jpg,angry,0.8231,0.0338,0.0004,0.1105,0.0073,0.0072,0.0177,angry,0.993,0.0042,0.0006,0.0005,0.0008,0.0003,0.0006,angry
angry\angry_7497.jpg,angry,0.9647,0.0213,0.0027,0.0041,0.0031,0.0004,0.0037,angry,0.9987,0.0002,0.0009,0.0001,0.0001,0.0001,0.0001,angry
angry\angry_7598.jpg,angry,0.953,0.0001,0.0017,0.0077,0.0024,0.0014,0.0338,angry,0.4646,0.0,0.0047,0.0712,0.0137,0.0004,0.4454,angry
angry\angry_7627.jpg,angry,0.9978,0.0009,0.0006,0.0,0.0003,0.0004,0.0001,angry,0.9869,0.0075,0.0024,0.0001,0.0023,0.0004,0.0003,angry
angry\angry_7637.jpg,angry,0.6267,0.0001,0.0767,0.1097,0.0003,0.1863,0.0002,angry,0.9872,0.0,0.0024,0.003,0.0,0.0073,0.0,angry
angry\angry_7648.jpg,angry,0.9989,0.0,0.0003,0.0002,0.0,0.0004,0.0,angry,0.9992,0.0,0.0001,0.0001,0.0,0.0005,0.0,angry
disgust\disgust_0062.jpg,disgust,0.0286,0.8101,0.0095,0.0573,0.0227,0.0465,0.0254,disgust,0.033,0.8992,0.0027,0.0163,0.015,0.0094,0.0243,disgust
disgust\disgust_0066.jpg,disgust,0.1408,0.6073,0.0258,0.025,0.0132,0.134,0.0539,disgust,0.5906,0.0944,0.064,0.0153,0.0225,0.1759,0.0373,angry
disgust\disgust_0086.jpg,disgust,0.0225,0.9431,0.0112,0.0004,0.0128,0.0031,0.0069,disgust,0.2501,0.7427,0.0013,0.0007,0.0019,0.0014,0.0019,disgust
disgust\disgust_0133.jpg,disgust,0.0688,0.9311,0.0001,0.0,0.0,0.0,0.0,disgust,0.1239,0.8696,0.0053,0.0002,0.0006,0.0002,0.0001,disgust
disgust\disgust_0139.jpg,disgust,0.0006,0.9989,0.0,0.0003,0.0,0.0,0.0001,disgust,0.0025,0.9966,0.0,0.0002,0.0005,0.0,0.0001,disgust
disgust\disgust_0187.jpg,disgust,0.3124,0.5555,0.0196,0.002,0.057,0.0369,0.0167,disgust,0.3121,0.2341,0.0908,0.0005,0.2784,0.0516,0.0325,angry
disgust\disgust_0200.jpg,disgust,0.0024,0.9933,0.003,0.0002,0.0005,0.0005,0.0002,disgust,0.1035,0.8883,0.0063,0.0003,0.0007,0.0007,0.0002,disgust
disgust\disgust_0219.jpg,disgust,0.0122,0.4087,0.0068,0.0023,0.319,0.1642,0.0867,disgust,0.0162,0.1363,0.0015,0.0013,0.1153,0.4703,0.259,surprise
disgust\disgust_0264.jpg,disgust,0.0296,0.839,0.0999,0.0031,0.0024,0.0179,0.0079,disgust,0.766,0.2197,0.0101,0.0022,0.0001,0.0016,0.0003,angry
disgust\disgust_0376.jpg,disgust,0.0004,0.9981,0.0005,0.0002,0.0003,0.0002,0.0002,disgust,0.0007,0.9986,0.0003,0.0002,0.0,0.0001,0.0001,disgust
disgust\disgust_0432.jpg,disgust,0.0038,0.9636,0.0002,0.0001,0.0242,0.0011,0.007,disgust,0.0313,0.8287,0.0008,0.0039,0.0378,0.02,0.0774,disgust
disgust\disgust_0459.jpg,disgust,0.0075,0.6809,0.0007,0.3057,0.0006,0.001,0.0036,disgust,0.19,0.7186,0.0015,0.0817,0.0055,0.0018,0.0009,disgust
disgust\disgust_0510.jpg,disgust,0.0078,0.9831,0.0004,0.0,0.0062,0.0004,0.002,disgust,0.0002,0.9991,0.0,0.0,0.0007,0.0,0.0001,disgust
disgust\disgust_0514.jpg,disgust,0.0013,0.998,0.0,0.0,0.0006,0.0,0.0001,disgust,0.0463,0.9088,0.0021,0.0002,0.0155,0.0191,0.008,disgust
disgust\disgust_0520.jpg,disgust,0.0048,0.99,0.001,0.0008,0.0009,0.0006,0.0018,disgust,0.0302,0.7097,0.1323,0.0094,0.0035,0.1054,0.0096,disgust
disgust\disgust_0547.jpg,disgust,0.0774,0.6342,0.0001,0.0225,0.0162,0.001,0.2487,disgust,0.0031,0.0002,0.0001,0.0041,0.0576,0.0027,0.9322,neutral
disgust\disgust_0566.jpg,disgust,0.0006,0.9965,0.0016,0.0002,0.0003,0.0005,0.0003,disgust,0.0039,0.9929,0.0027,0.0002,0.0,0.0003,0.0,disgust
disgust\disgust_0604.jpg,disgust,0.0007,0.966,0.0,0.0006,0.031,0.0,0.0016,disgust,0.0013,0.6121,0.0,0.0001,0.3833,0.0,0.0031,disgust
disgust\disgust_0618.jpg,disgust,0.0003,0.9983,0.0005,0.0,0.0004,0.0005,0.0,disgust,0.223,0.7727,0.0029,0.0001,0.0008,0.0003,0.0002,disgust
disgust\disgust_0681.jpg,disgust,0.0424,0.7862,0.0169,0.1441,0.0044,0.0048,0.0012,disgust,0.0993,0.8397,0.0113,0.0152,0.0268,0.0041,0.0037,disgust
disgust\disgust_0687.jpg,disgust,0.0006,0.9967,0.0019,0.0002,0.0002,0.0003,0.0002,disgust,0.0039,0.993,0.002,0.0005,0.0001,0.0004,0.0001,disgust
disgust\disgust_0696.jpg,disgust,0.0005,0.9927,0.0024,0.0005,0.0014,0.0016,0.0009,disgust,0.0079,0.9871,0.004,0.0003,0.0001,0.0004,0.0001,disgust
disgust\disgust_0707.jpg,disgust,0.0027,0.9847,0.0061,0.0005,0.0006,0.0049,0.0006,disgust,0.0026,0.9642,0.0212,0.001,0.0025,0.0077,0.0009,disgust
disgust\disgust_0734.jpg,disgust,0.2433,0.6803,0.0098,0.0075,0.0032,0.0329,0.0229,disgust,0.0301,0.9382,0.015,0.0042,0.0028,0.0086,0.0011,disgust
disgust\disgust_0748.jpg,disgust,0.0005,0.9971,0.0,0.0,0.0022,0.0,0.0001,disgust,0.1464,0.5746,0.001,0.0008,0.2508,0.0064,0.02,disgust
disgust\disgust_0772.jpg,disgust,0.0486,0.4278,0.0027,0.2608,0.0139,0.0486,0.1976,disgust,0.14,0.0396,0.0165,0.0086,0.0506,0.3386,0.4062,neutral
disgust\disgust_0811.jpg,disgust,0.0068,0.9724,0.006,0.0002,0.0141,0.0001,0.0003,disgust,0.0003,0.9861,0.0091,0.0,0.0044,0.0,0.0,disgust
disgust\disgust_0814.jpg,disgust,0.0083,0.9901,0.0,0.0007,0.0007,0.0,0.0001,disgust,0.0058,0.993,0.0001,0.0009,0.0002,0.0,0.0,disgust
disgust\disgust_0834.jpg,disgust,0.2768,0.5891,0.0587,0.0002,0.0721,0.0019,0.0013,disgust,0.2779,0.1684,0.4676,0.0006,0.0762,0.0079,0.0014,fear
disgust\disgust_0857.jpg,disgust,0.1111,0.7358,0.0006,0.0008,0.1099,0.0014,0.0403,disgust,0.5088,0.335,0.002,0.0007,0.0799,0.0016,0.0719,angry
disgust\disgust_0883.jpg,disgust,0.0049,0.9039,0.0002,0.0005,0.0259,0.002,0.0626,disgust,0.0084,0.3292,0.0009,0.0009,0.3132,0.0245,0.3229,disgust
disgust\disgust_0932.jpg,disgust,0.0016,0.9842,0.0069,0.0001,0.0021,0.0043,0.0008,disgust,0.0016,0.9972,0.0004,0.0,0.0003,0.0004,0.0001,disgust
disgust\disgust_0965.jpg,disgust,0.0504,0.5459,0.0851,0.0022,0.2715,0.0217,0.0232,disgust,0.091,0.1491,0.0763,0.001,0.6473,0.0102,0.0251,sad
disgust\disgust_0971.jpg,disgust,0.145,0.8289,0.0003,0.0001,0.0197,0.0001,0.0059,disgust,0.3669,0.5788,0.006,0.0,0.0467,0.0002,0.0014,disgust
disgust\disgust_0981.jpg,disgust,0.0004,0.9984,0.0005,0.0001,0.0003,0.0003,0.0001,disgust,0.0439,0.5261,0.0093,0.0042,0.0231,0.1567,0.2368,disgust
disgust\disgust_0998.jpg,disgust,0.3535,0.6382,0.0002,0.0013,0.001,0.001,0.0047,disgust,0.2757,0.7125,0.0002,0.0011,0.0021,0.0015,0.0069,disgust
disgust\disgust_1000.jpg,disgust,0.0034,0.9942,0.0,0.0005,0.0018,0.0,0.0001,disgust,0.0043,0.9935,0.0001,0.0019,0.0001,0.0,0.0,disgust
disgust\disgust_1011.jpg,disgust,0.3409,0.627,0.0003,0.0029,0.0018,0.0006,0.0265,disgust,0.7872,0.1388,0.0011,0.001,0.0146,0.0011,0.0562,angry
disgust\disgust_1054.jpg,disgust,0.1362,0.6135,0.0243,0.0005,0.1774,0.0045,0.0437,disgust,0.6183,0.1322,0.1518,0.0004,0.0745,0.0079,0.015,angry
disgust\disgust_1071.jpg,disgust,0.0052,0.932,0.0403,0.0005,0.0119,0.0079,0.0023,disgust,0.0532,0.1341,0.8008,0.0003,0.0043,0.0065,0.0009,fear
disgust\disgust_1081.jpg,disgust,0.0006,0.9965,0.0016,0.0002,0.0003,0.0005,0.0003,disgust,0.0041,0.993,0.002,0.0003,0.0001,0.0004,0.0001,disgust
disgust\disgust_1086.jpg,disgust,0.2,0.406,0.0143,0.001,0.3092,0.0059,0.0636,disgust,0.0738,0.0662,0.0322,0.0003,0.071,0.643,0.1135,surprise
disgust\disgust_1123.jpg,disgust,0.049,0.9422,0.0021,0.0007,0.0049,0.0004,0.0007,disgust,0.3095,0.6528,0.0113,0.0141,0.0055,0.0053,0.0016,disgust
disgust\disgust_1126.jpg,disgust,0.134,0.8519,0.0005,0.0043,0.0019,0.0022,0.0051,disgust,0.8755,0.1172,0.0022,0.0019,0.0006,0.002,0.0006,angry
disgust\disgust_1158.jpg,disgust,0.0379,0.8715,0.0595,0.0021,0.0078,0.0097,0.0114,disgust,0.8211,0.0291,0.0686,0.0028,0.0069,0.0513,0.0203,angry
disgust\disgust_1177.jpg,disgust,0.1261,0.8391,0.0013,0.0046,0.0103,0.0081,0.0105,disgust,0.3406,0.5166,0.0063,0.002,0.0173,0.0885,0.0287,disgust
disgust\disgust_1209.jpg,disgust,0.0051,0.9937,0.0002,0.0,0.0008,0.0,0.0001,disgust,0.0651,0.9299,0.0017,0.0,0.003,0.0001,0.0002,disgust
disgust\disgust_1247.jpg,disgust,0.001,0.9952,0.0027,0.0002,0.0001,0.0007,0.0001,disgust,0.0183,0.9771,0.003,0.0004,0.0002,0.0008,0.0002,disgust
disgust\disgust_1258.jpg,disgust,0.049,0.9422,0.0021,0.0007,0.0049,0.0004,0.0007,disgust,0.2723,0.683,0.0076,0.0197,0.0053,0.009,0.003,disgust
disgust\disgust_1311.jpg,disgust,0.0065,0.9831,0.0001,0.0068,0.0027,0.0001,0.0007,disgust,0.004,0.8729,0.0002,0.1154,0.0056,0.0001,0.0018,disgust
disgust\disgust_1319.jpg,disgust,0.0951,0.8887,0.0059,0.0008,0.002,0.0059,0.0016,disgust,0.9309,0.0546,0.0043,0.0002,0.002,0.0065,0.0014,angry
disgust\disgust_1332.jpg,disgust,0.3063,0.6922,0.0001,0.0001,0.0009,0.0,0.0004,disgust,0.7954,0.2024,0.0002,0.0,0.0018,0.0,0.0001,angry
disgust\disgust_1375.jpg,disgust,0.0056,0.8437,0.0004,0.1476,0.0003,0.0004,0.002,disgust,0.1819,0.784,0.0008,0.0297,0.0024,0.0007,0.0004,disgust
disgust\disgust_1419.jpg,disgust,0.0117,0.7772,0.0781,0.001,0.0901,0.0025,0.0395,disgust,0.0207,0.0015,0.0323,0.0007,0.8714,0.0027,0.0707,sad
disgust\disgust_1483.jpg,disgust,0.1222,0.7854,0.0053,0.0043,0.0219,0.004,0.057,disgust,0.3473,0.6304,0.0012,0.0003,0.0136,0.001,0.0062,disgust
disgust\disgust_1484.jpg,disgust,0.1627,0.3719,0.0022,0.2565,0.0384,0.0126,0.1557,disgust,0.1305,0.1293,0.0037,0.1344,0.3692,0.0027,0.2302,sad
disgust\disgust_1500.jpg,disgust,0.0017,0.9938,0.0028,0.0002,0.0006,0.0007,0.0003,disgust,0.0269,0.9671,0.0042,0.0005,0.0006,0.0005,0.0002,disgust
disgust\disgust_1503.jpg,disgust,0.3476,0.3894,0.0269,0.0031,0.1964,0.0068,0.0298,disgust,0.282,0.3355,0.0793,0.0012,0.2609,0.0159,0.0253,disgust
disgust\disgust_1543.jpg,disgust,0.0012,0.9977,0.0003,0.0004,0.0002,0.0001,0.0001,disgust,0.8479,0.0351,0.1063,0.0049,0.0021,0.0035,0.0003,angry
disgust\disgust_1578.jpg,disgust,0.0015,0.9959,0.0007,0.0,0.0012,0.0002,0.0004,disgust,0.0023,0.9853,0.0005,0.0,0.0106,0.0002,0.0011,disgust
disgust\disgust_1585.jpg,disgust,0.1322,0.8488,0.0029,0.0002,0.0135,0.0008,0.0015,disgust,0.1251,0.8291,0.0157,0.0004,0.0272,0.0007,0.0019,disgust
disgust\disgust_1593.jpg,disgust,0.0589,0.4646,0.4124,0.0021,0.0012,0.0597,0.0011,disgust,0.0226,0.0102,0.7063,0.0004,0.1341,0.0908,0.0357,fear
disgust\disgust_1603.jpg,disgust,0.0342,0.958,0.0003,0.0015,0.002,0.0003,0.0037,disgust,0.0131,0.981,0.0005,0.0009,0.0017,0.0005,0.0024,disgust
disgust\disgust_1613.jpg,disgust,0.0003,0.9996,0.0,0.0,0.0,0.0,0.0,disgust,0.1261,0.8726,0.0009,0.0,0.0003,0.0001,0.0001,disgust
disgust\disgust_1668.jpg,disgust,0.0031,0.9918,0.003,0.0002,0.0007,0.0007,0.0005,disgust,0.0169,0.9751,0.0064,0.0003,0.0005,0.0007,0.0002,disgust
disgust\disgust_1713.jpg,disgust,0.0028,0.9968,0.0,0.0,0.0002,0.0,0.0002,disgust,0.3729,0.6033,0.0,0.0007,0.0143,0.0002,0.0086,disgust
disgust\disgust_1715.jpg,disgust,0.3179,0.5675,0.0007,0.016,0.0321,0.0025,0.0633,disgust,0.3629,0.5818,0.0019,0.0005,0.0409,0.0012,0.0109,disgust
disgust\disgust_1737.jpg,disgust,0.2414,0.7327,0.0003,0.0016,0.016,0.0012,0.0067,disgust,0.2238,0.0021,0.001,0.0025,0.6792,0.0043,0.0872,sad
disgust\disgust_1745.jpg,disgust,0.0144,0.9376,0.0211,0.0006,0.0121,0.0065,0.0078,disgust,0.0137,0.4168,0.1,0.0023,0.4084,0.0207,0.0381,disgust
disgust\disgust_1767.jpg,disgust,0.1136,0.7933,0.0086,0.022,0.0188,0.0198,0.0239,disgust,0.0105,0.9871,0.0017,0.0001,0.0003,0.0002,0.0001,disgust
fear\fear_0008.jpg,fear,0.0005,0.0,0.5597,0.0002,0.0011,0.4338,0.0046,fear,0.0057,0.0001,0.9208,0.0,0.0022,0.068,0.0032,fear
fear\fear_0025.jpg,fear,0.0004,0.0,0.5082,0.0001,0.0004,0.4904,0.0006,fear,0.0021,0.0,0.4917,0.0001,0.001,0.5038,0.0013,surprise
fear\fear_0028.jpg,fear,0.0103,0.0001,0.9188,0.0006,0.0011,0.0681,0.0012,fear,0.0326,0.0003,0.9372,0.0001,0.0003,0.0294,0.0002,fear
fear\fear_0061.jpg,fear,0.0031,0.0,0.8406,0.0002,0.0004,0.1553,0.0004,fear,0.0002,0.0,0.9899,0.0,0.0001,0.0097,0.0,fear
fear\fear_0120.jpg,fear,0.0782,0.0,0.72,0.0001,0.0006,0.1957,0.0054,fear,0.0079,0.0,0.9308,0.0,0.0002,0.0605,0.0006,fear
fear\fear_0185.jpg,fear,0.0007,0.0001,0.8968,0.0,0.0009,0.1009,0.0006,fear,0.0021,0.0,0.9687,0.0,0.0041,0.0248,0.0002,fear
fear\fear_0231.jpg,fear,0.0169,0.0,0.9577,0.0,0.0022,0.0225,0.0007,fear,0.0103,0.0,0.9601,0.0,0.0022,0.0266,0.0007,fear
fear\fear_0298.jpg,fear,0.0417,0.0004,0.8133,0.0019,0.0214,0.119,0.0023,fear,0.0218,0.0007,0.9267,0.0012,0.0256,0.0215,0.0026,fear
fear\fear_0369.jpg,fear,0.0176,0.0012,0.5975,0.0025,0.0384,0.2891,0.0538,fear,0.1377,0.0175,0.3623,0.0025,0.0465,0.3244,0.109,fear
fear\fear_0423.jpg,fear,0.0,0.0,0.989,0.0,0.0036,0.0071,0.0002,fear,0.0,0.0004,0.968,0.0,0.0285,0.0027,0.0004,fear
